RawMessage	MessageCategory	|Count	:Count	last|	[anim]	[block]	[broken]	[consumed]	[damage]	[eat]	[fail]	[fatigue]	[from]	[fromitem]	[identify]	[miss]	[move]	[msg]	[notarget]	[of]	[partiallytrapped]	[silent]	[source]	[spread]	[still]	[true]	[upkeep]	[weak]	[weaken]	[wisher]	Generation
|-start|p1a: Tapu Bulu|move: Octolock|[of] p2a: Grapploct	-start	4	3	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|-end|p1a: Tapu Bulu|Octolock|[partiallytrapped]|[silent]	-end	5	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	8
|swap|p1b: Bronzong|0|[from] move: Ally Switch	swap	4	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-enditem|p1b: Amoonguss|Sitrus Berry|[from] stealeat|[move] Bug Bite|[of] p2a: Scizor	-enditem	6	2	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|-enditem|p2b: Dugtrio|Sitrus Berry|[silent]|[from] ability: Pickpocket|[of] p2b: Dugtrio	-enditem	6	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	8
|-item|p1b: Weavile|Sitrus Berry|[from] ability: Pickpocket|[of] p2b: Dugtrio	-item	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	8
|move|p2a: Slowbro|Shell Side Arm|p1a: Decidueye|[anim] Shell Side Arm Physical	move	5	2	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-setboost|p2b: Eiscue|atk|6|[from] move: Belly Drum	-setboost	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|move|p2b: Maractus|Helping Hand|null|[notarget]	move	5	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	8
"|request|{""active"":[{""moves"":[{""move"":""Transform"",""id"":""transform"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self""}]}},{""moves"":[{""move"":""Close Combat"",""id"":""closecombat"",""pp"":0,""maxpp"":8,""target"":""normal"",""disabled"":true},{""move"":""Tailwind"",""id"":""tailwind"",""pp"":22,""maxpp"":24,""target"":""allySide"",""disabled"":false},{""move"":""Roost"",""id"":""roost"",""pp"":16,""maxpp"":16,""target"":""self"",""disabled"":false},{""move"":""Brave Bird"",""id"":""bravebird"",""pp"":24,""maxpp"":24,""target"":""any"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxknuckle"",""target"":""adjacentFoe"",""disabled"":true},{""move"":""maxguard"",""target"":""self""},{""move"":""maxguard"",""target"":""self""},{""move"":""maxairstream"",""target"":""adjacentFoe""}]}}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Ditto"",""details"":""Ditto, L88"",""condition"":""0 fnt"",""active"":true,""stats"":{""atk"":135,""def"":135,""spa"":135,""spd"":135,""spe"":135},""moves"":[""transform""],""baseAbility"":""imposter"",""item"":""choicescarf"",""pokeball"":""pokeball"",""ability"":""imposter""},{""ident"":""p1: Braviary"",""details"":""Braviary, L82, M"",""condition"":""65/298"",""active"":true,""stats"":{""atk"":249,""def"":170,""spa"":141,""spd"":170,""spe"":178},""moves"":[""closecombat"",""tailwind"",""roost"",""bravebird""],""baseAbility"":""defiant"",""item"":"""",""pokeball"":""pokeball"",""ability"":""defiant""},{""ident"":""p1: Zacian"",""details"":""Zacian-Crowned, L65"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":259,""def"":188,""spa"":142,""spd"":188,""spe"":231},""moves"":[""swordsdance"",""behemothblade"",""protect"",""playrough""],""baseAbility"":""intrepidsword"",""item"":""rustedsword"",""pokeball"":""pokeball"",""ability"":""intrepidsword""},{""ident"":""p1: Manectric"",""details"":""Manectric, L88, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":137,""def"":156,""spa"":235,""spd"":156,""spe"":235},""moves"":[""overheat"",""protect"",""voltswitch"",""thunderbolt""],""baseAbility"":""lightningrod"",""item"":""lifeorb"",""pokeball"":""pokeball"",""ability"":""lightningrod""},{""ident"":""p1: Cobalion"",""details"":""Cobalion, L84"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":199,""def"":265,""spa"":199,""spd"":169,""spe"":230},""moves"":[""ironhead"",""closecombat"",""protect"",""stoneedge""],""baseAbility"":""justified"",""item"":"""",""pokeball"":""pokeball"",""ability"":""justified""},{""ident"":""p1: Zamazenta"",""details"":""Zamazenta, L74"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":235,""def"":213,""spa"":161,""spd"":213,""spe"":247},""moves"":[""playrough"",""closecombat"",""psychicfangs"",""crunch""],""baseAbility"":""dauntlessshield"",""item"":""choiceband"",""pokeball"":""pokeball"",""ability"":""dauntlessshield""}]},""rqid"":54}"	request	2	151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-end|p1b: Sandslash|move: Yawn|[silent]	-end	4	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	8
|move|p1a: Hatterene|Stealth Rock||[from]ability: Magic Bounce|[still]	move	6	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	8
"|request|{""active"":[{""moves"":[{""move"":""Transform"",""id"":""transform"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self""}]}},{""moves"":[{""move"":""Close Combat"",""id"":""closecombat"",""pp"":0,""maxpp"":8,""target"":""normal"",""disabled"":true},{""move"":""Tailwind"",""id"":""tailwind"",""pp"":0,""maxpp"":24,""target"":""allySide"",""disabled"":true},{""move"":""Roost"",""id"":""roost"",""pp"":16,""maxpp"":16,""target"":""self"",""disabled"":false},{""move"":""Brave Bird"",""id"":""bravebird"",""pp"":24,""maxpp"":24,""target"":""any"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxknuckle"",""target"":""adjacentFoe"",""disabled"":true},{""move"":""maxguard"",""target"":""self"",""disabled"":true},{""move"":""maxguard"",""target"":""self""},{""move"":""maxairstream"",""target"":""adjacentFoe""}]}}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Ditto"",""details"":""Ditto, L88"",""condition"":""0 fnt"",""active"":true,""stats"":{""atk"":135,""def"":135,""spa"":135,""spd"":135,""spe"":135},""moves"":[""transform""],""baseAbility"":""imposter"",""item"":""choicescarf"",""pokeball"":""pokeball"",""ability"":""imposter""},{""ident"":""p1: Braviary"",""details"":""Braviary, L82, M"",""condition"":""65/298"",""active"":true,""stats"":{""atk"":249,""def"":170,""spa"":141,""spd"":170,""spe"":178},""moves"":[""closecombat"",""tailwind"",""roost"",""bravebird""],""baseAbility"":""defiant"",""item"":"""",""pokeball"":""pokeball"",""ability"":""defiant""},{""ident"":""p1: Zacian"",""details"":""Zacian-Crowned, L65"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":259,""def"":188,""spa"":142,""spd"":188,""spe"":231},""moves"":[""swordsdance"",""behemothblade"",""protect"",""playrough""],""baseAbility"":""intrepidsword"",""item"":""rustedsword"",""pokeball"":""pokeball"",""ability"":""intrepidsword""},{""ident"":""p1: Manectric"",""details"":""Manectric, L88, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":137,""def"":156,""spa"":235,""spd"":156,""spe"":235},""moves"":[""overheat"",""protect"",""voltswitch"",""thunderbolt""],""baseAbility"":""lightningrod"",""item"":""lifeorb"",""pokeball"":""pokeball"",""ability"":""lightningrod""},{""ident"":""p1: Cobalion"",""details"":""Cobalion, L84"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":199,""def"":265,""spa"":199,""spd"":169,""spe"":230},""moves"":[""ironhead"",""closecombat"",""protect"",""stoneedge""],""baseAbility"":""justified"",""item"":"""",""pokeball"":""pokeball"",""ability"":""justified""},{""ident"":""p1: Zamazenta"",""details"":""Zamazenta, L74"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":235,""def"":213,""spa"":161,""spd"":213,""spe"":247},""moves"":[""playrough"",""closecombat"",""psychicfangs"",""crunch""],""baseAbility"":""dauntlessshield"",""item"":""choiceband"",""pokeball"":""pokeball"",""ability"":""dauntlessshield""}]},""rqid"":98}"	request	2	152	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|move|p1b: Grimmsnarl|Spirit Break|p2: Toxtricity|[notarget]	move	5	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	8
|cant|p1a: Wigglytuff|move: Taunt|Heal Pulse	cant	4	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|-heal|p2b: Vaporeon|82/100|[from] move: Wish|[wisher] Vaporeon	-heal	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	8
"|request|{""active"":[{""moves"":[{""move"":""Heal Pulse"",""id"":""healpulse"",""pp"":14,""maxpp"":16,""target"":""any"",""disabled"":true},{""move"":""Helping Hand"",""id"":""helpinghand"",""pp"":32,""maxpp"":32,""target"":""adjacentAlly"",""disabled"":true},{""move"":""Dazzling Gleam"",""id"":""dazzlinggleam"",""pp"":14,""maxpp"":16,""target"":""allAdjacentFoes"",""disabled"":false},{""move"":""Hyper Voice"",""id"":""hypervoice"",""pp"":16,""maxpp"":16,""target"":""allAdjacentFoes"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self"",""disabled"":true},{""move"":""maxguard"",""target"":""self"",""disabled"":true},{""move"":""maxstarfall"",""target"":""adjacentFoe""},{""move"":""maxstrike"",""target"":""adjacentFoe""}]}},{""moves"":[{""move"":""Protect"",""id"":""protect"",""pp"":11,""maxpp"":16,""target"":""self"",""disabled"":true},{""move"":""Waterfall"",""id"":""waterfall"",""pp"":23,""maxpp"":24,""target"":""normal"",""disabled"":false},{""move"":""Power Whip"",""id"":""powerwhip"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false},{""move"":""Dragon Dance"",""id"":""dragondance"",""pp"":32,""maxpp"":32,""target"":""self"",""disabled"":true}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxguard"",""target"":""self"",""disabled"":true},{""move"":""maxgeyser"",""target"":""adjacentFoe""},{""move"":""maxovergrowth"",""target"":""adjacentFoe""},{""move"":""maxguard"",""target"":""self"",""disabled"":true}]}}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Wigglytuff"",""details"":""Wigglytuff, L90, M"",""condition"":""176/398"",""active"":true,""stats"":{""atk"":131,""def"":132,""spa"":204,""spd"":141,""spe"":132},""moves"":[""healpulse"",""helpinghand"",""dazzlinggleam"",""hypervoice""],""baseAbility"":""competitive"",""item"":"""",""pokeball"":""pokeball"",""ability"":""competitive""},{""ident"":""p1: Gyarados"",""details"":""Gyarados, L81, F"",""condition"":""213/287"",""active"":true,""stats"":{""atk"":249,""def"":175,""spa"":144,""spd"":209,""spe"":178},""moves"":[""protect"",""waterfall"",""powerwhip"",""dragondance""],""baseAbility"":""intimidate"",""item"":"""",""pokeball"":""pokeball"",""ability"":""intimidate""},{""ident"":""p1: Weavile"",""details"":""Weavile, L84, F"",""condition"":""255/255"",""active"":false,""stats"":{""atk"":250,""def"":157,""spa"":124,""spd"":191,""spe"":258},""moves"":[""tripleaxel"",""knockoff"",""fakeout"",""iceshard""],""baseAbility"":""pickpocket"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""pickpocket""},{""ident"":""p1: Glastrier"",""details"":""Glastrier, L82"",""condition"":""298/298"",""active"":false,""stats"":{""atk"":285,""def"":260,""spa"":154,""spd"":228,""spe"":96},""moves"":[""highhorsepower"",""protect"",""closecombat"",""iciclecrash""],""baseAbility"":""chillingneigh"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""chillingneigh""},{""ident"":""p1: Flapple"",""details"":""Flapple, L89, F"",""condition"":""269/269"",""active"":false,""stats"":{""atk"":247,""def"":193,""spa"":220,""spd"":158,""spe"":175},""moves"":[""dragondance"",""protect"",""dragonrush"",""gravapple""],""baseAbility"":""ripen"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""ripen""},{""ident"":""p1: Nidoqueen"",""details"":""Nidoqueen, L84, F"",""condition"":""288/288"",""active"":false,""stats"":{""atk"":159,""def"":194,""spa"":174,""spd"":191,""spe"":176},""moves"":[""earthpower"",""sludgebomb"",""stealthrock"",""protect""],""baseAbility"":""sheerforce"",""item"":""lifeorb"",""pokeball"":""pokeball"",""ability"":""sheerforce""}]},""rqid"":16}"	request	2	178	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
|move|p2b: Zarude|Jungle Healing||[still]|[spread]	move	6	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	8
"|request|{""active"":[{""moves"":[{""move"":""Dragon Pulse"",""id"":""dragonpulse"",""pp"":0,""maxpp"":16,""target"":""any"",""disabled"":true},{""move"":""Apple Acid"",""id"":""appleacid"",""pp"":0,""maxpp"":16,""target"":""normal"",""disabled"":true},{""move"":""Recover"",""id"":""recover"",""pp"":0,""maxpp"":16,""target"":""self"",""disabled"":true},{""move"":""Leech Seed"",""id"":""leechseed"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false}],""canDynamax"":true,""maxMoves"":{""maxMoves"":[{""move"":""maxwyrmwind"",""target"":""adjacentFoe"",""disabled"":true},{""move"":""maxovergrowth"",""target"":""adjacentFoe"",""disabled"":true},{""move"":""maxguard"",""target"":""self"",""disabled"":true},{""move"":""maxguard"",""target"":""self""}],""gigantamax"":""G-Max Sweetness""}},{""moves"":[{""move"":""Struggle"",""id"":""struggle"",""target"":""randomNormal"",""disabled"":false}]}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Appletun"",""details"":""Appletun, L90, F"",""condition"":""344/344"",""active"":true,""stats"":{""atk"":158,""def"":195,""spa"":231,""spd"":195,""spe"":105},""moves"":[""dragonpulse"",""appleacid"",""recover"",""leechseed""],""baseAbility"":""ripen"",""item"":""sitrusberry"",""pokeball"":""pokeball"",""ability"":""ripen""},{""ident"":""p1: Aerodactyl"",""details"":""Aerodactyl, L82, M"",""condition"":""183/265"",""active"":true,""stats"":{""atk"":219,""def"":154,""spa"":146,""spd"":170,""spe"":260},""moves"":[""earthquake"",""rockslide"",""dualwingbeat"",""aquatail""],""baseAbility"":""unnerve"",""item"":""choiceband"",""pokeball"":""pokeball"",""ability"":""unnerve""},{""ident"":""p1: Sylveon"",""details"":""Sylveon, L80, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":109,""def"":150,""spa"":222,""spd"":254,""spe"":142},""moves"":[""calmmind"",""mysticalfire"",""protect"",""hypervoice""],""baseAbility"":""pixilate"",""item"":"""",""pokeball"":""pokeball"",""ability"":""pixilate""},{""ident"":""p1: Crawdaunt"",""details"":""Crawdaunt, L86, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":256,""def"":195,""spa"":204,""spd"":144,""spe"":144},""moves"":[""aquajet"",""swordsdance"",""closecombat"",""knockoff""],""baseAbility"":""adaptability"",""item"":"""",""pokeball"":""pokeball"",""ability"":""adaptability""},{""ident"":""p1: Palossand"",""details"":""Palossand, L88, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":137,""def"":244,""spa"":226,""spd"":182,""spe"":112},""moves"":[""hypnosis"",""scorchingsands"",""shadowball"",""protect""],""baseAbility"":""watercompaction"",""item"":"""",""pokeball"":""pokeball"",""ability"":""watercompaction""},{""ident"":""p1: Toxtricity"",""details"":""Toxtricity-Low-Key, L84, M"",""condition"":""263/263"",""active"":false,""stats"":{""atk"":169,""def"":166,""spa"":240,""spd"":166,""spe"":174},""moves"":[""voltswitch"",""overdrive"",""boomburst"",""sludgebomb""],""baseAbility"":""punkrock"",""item"":""choicescarf"",""pokeball"":""pokeball"",""ability"":""punkrock""}]},""rqid"":124}"	request	2	147	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	8
